Hour,Active_Users,CPU_Usage (%),Memory_Usage (%),Datetime,Weekday,DayOfMonth,WeekOfMonth,Is_Business_Hours,Has_Event,Event_Payroll,Event_Tax,Event_EoM,Event_Risk_Score,Event_Day_Proximity_Hours,Active_Users_Lag1,Active_Users_Trend1,Active_Users_MA3,Active_Users_MA6,Active_Users_PctChange1,CPU_Usage (%)_Lag1,CPU_Usage (%)_Trend1,CPU_Usage (%)_MA3,CPU_Usage (%)_MA6,CPU_Usage (%)_PctChange1,Memory_Usage (%)_Lag1,Memory_Usage (%)_Trend1,Memory_Usage (%)_MA3,Memory_Usage (%)_MA6,Memory_Usage (%)_PctChange1,Saturation_Max,Saturation_HMean,Queue_Pressure,Scaling_Action,Scaling_Next_1h
14.0,59,34.52,6.6,2025-06-13 14:00:00,4.0,13.0,2.0,1,0,0,0,0,0.0,48.0,84.0,-25.0,72.0,74.66666666666667,-0.29761904761904767,18.49,16.030000000000005,21.956666666666667,27.87333333333333,0.8669551108707412,29.72,-23.119999999999997,19.116666666666664,23.591666666666665,-0.7779273216689098,34.52,11.081322736349156,0,0,0
15.0,67,37.15,17.5,2025-06-13 15:00:00,4.0,13.0,2.0,1,0,0,0,0,0.0,49.0,59.0,8.0,70.0,74.83333333333333,0.13559322033898313,34.52,2.6299999999999955,30.05333333333333,29.618333333333336,0.07618771726535334,6.6,10.9,17.939999999999994,22.705000000000002,1.0,37.15,23.79231433133917,0,0,0
16.0,88,24.5,21.93,2025-06-13 16:00:00,4.0,13.0,2.0,1,0,0,0,0,0.0,48.0,67.0,21.0,71.33333333333333,78.33333333333333,0.31343283582089554,37.15,-12.649999999999999,32.056666666666665,28.361666666666668,-0.34051144010767154,17.5,4.43,15.343333333333328,22.30666666666667,0.2531428571428571,24.5,23.143872040838424,0,0,0
17.0,84,34.69,23.21,2025-06-13 17:00:00,4.0,13.0,2.0,1,0,0,0,0,0.0,49.0,88.0,-4.0,79.66666666666667,75.83333333333333,-0.045454545454545414,24.5,10.189999999999998,32.11333333333333,27.035,0.41591836734693866,21.93,1.2800000000000011,20.879999999999995,19.998333333333335,0.05836753305973552,34.69,27.811913198412554,0,0,0
18.0,86,22.25,32.79,2025-06-13 18:00:00,4.0,13.0,2.0,1,0,0,0,0,0.0,48.0,84.0,2.0,86.0,78.0,0.023809523809523725,34.69,-12.439999999999998,27.146666666666665,28.599999999999998,-0.3586047852407034,23.21,9.579999999999998,25.97666666666666,21.958333333333332,0.4127531236535975,32.79,26.510809874440227,0,0,0
19.0,73,25.59,15.75,2025-06-13 19:00:00,4.0,13.0,2.0,1,0,0,0,0,0.0,48.0,86.0,-13.0,81.0,76.16666666666667,-0.15116279069767447,22.25,3.34,27.509999999999994,29.783333333333335,0.1501123595505618,32.79,-17.04,23.91666666666666,19.63,-0.5196706312900274,25.59,19.49891104260012,0,0,0
20.0,104,39.83,45.59,2025-06-13 20:00:00,4.0,13.0,2.0,0,0,0,0,0,0.0,49.0,73.0,31.0,87.66666666666667,83.66666666666667,0.42465753424657526,25.59,14.239999999999998,29.22333333333333,30.668333333333333,0.5564673700664322,15.75,29.840000000000003,31.376666666666665,26.128333333333334,1.0,45.59,42.51579676286822,1,0,0
21.0,85,34.32,31.07,2025-06-13 21:00:00,4.0,13.0,2.0,0,0,0,0,0,0.0,50.0,104.0,-19.0,87.33333333333333,86.66666666666667,-0.1826923076923077,39.83,-5.509999999999998,33.24666666666666,30.196666666666662,-0.13833793622897306,45.59,-14.520000000000003,30.80333333333333,28.39,-0.31849089712656287,34.32,32.61423412426619,0,0,0
22.0,80,22.02,27.9,2025-06-13 22:00:00,4.0,13.0,2.0,0,0,0,0,0,0.0,51.0,85.0,-5.0,89.66666666666667,85.33333333333333,-0.05882352941176472,34.32,-12.3,32.056666666666665,29.78333333333333,-0.35839160839160844,31.07,-3.1700000000000017,34.85333333333333,29.385,-0.10202767943353719,27.9,24.613701470078095,0,0,0
23.0,82,35.55,22.22,2025-06-13 23:00:00,4.0,13.0,2.0,0,0,0,0,0,0.0,52.0,80.0,2.0,82.33333333333333,85.0,0.02499999999999991,22.02,13.529999999999998,30.629999999999995,29.926666666666666,0.6144414168937329,27.9,-5.68,27.06333333333333,29.220000000000002,-0.203584229390681,35.55,27.34710013247187,0,0,0
0.0,65,24.62,16.05,2025-06-14 00:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,34.0,82.0,-17.0,75.66666666666667,81.5,-0.20731707317073167,35.55,-10.929999999999996,27.39666666666666,30.321666666666662,-0.30745428973277067,22.22,-6.169999999999998,22.05666666666666,26.429999999999996,-0.27767776777677766,24.62,19.43206251703805,0,0,0
1.0,80,26.03,32.48,2025-06-14 01:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,33.0,65.0,15.0,75.66666666666667,82.66666666666667,0.23076923076923084,24.62,1.4100000000000001,28.73333333333333,30.394999999999996,0.05727051177904152,16.05,16.429999999999996,23.583333333333325,29.218333333333334,1.0,32.48,28.899483389173074,1,0,0
2.0,86,45.67,32.09,2025-06-14 02:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,32.0,80.0,6.0,77.0,79.66666666666667,0.07499999999999996,26.03,19.64,32.10666666666666,31.368333333333336,0.7545140222819824,32.48,-0.38999999999999346,26.873333333333324,26.968333333333334,-0.012007389162561388,45.67,37.69419449981746,0,0,0
3.0,84,36.58,19.32,2025-06-14 03:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,31.0,86.0,-2.0,83.33333333333333,79.5,-0.023255813953488413,45.67,-9.090000000000003,36.09333333333333,31.745000000000005,-0.19903656667396552,32.09,-12.770000000000003,27.963333333333328,25.01,-0.3979432845123092,36.58,25.285351998473132,0,0,0
4.0,83,49.76,23.83,2025-06-14 04:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,30.0,84.0,-1.0,84.33333333333333,80.0,-0.011904761904761862,36.58,13.18,44.00333333333333,36.36833333333333,0.3603061782394752,19.32,4.509999999999998,25.079999999999995,24.331666666666663,0.2334368530020703,49.76,32.22668256248563,0,0,0
5.0,85,31.8,33.74,2025-06-14 05:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,29.0,83.0,2.0,84.0,80.5,0.024096385542168752,49.76,-17.959999999999997,39.379999999999995,35.74333333333333,-0.3609324758842444,23.83,9.910000000000004,25.629999999999995,26.251666666666665,0.4158623583718004,33.74,32.74128729415186,0,0,0
6.0,79,60.41,36.26,2025-06-14 06:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,28.0,85.0,-6.0,82.33333333333333,82.83333333333333,-0.07058823529411762,31.8,28.609999999999996,47.32333333333332,41.708333333333336,0.8996855345911947,33.74,2.519999999999996,31.27666666666666,29.62,0.07468879668049788,60.41,45.3184354678966,0,0,0
7.0,81,26.79,21.47,2025-06-14 07:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,27.0,79.0,2.0,81.66666666666667,83.0,0.025316455696202445,60.41,-33.62,39.666666666666664,41.835,-0.5565303757656017,36.26,-14.79,30.48999999999999,27.785,-0.40788747931605074,26.79,23.836771201061516,0,0,0
8.0,87,55.97,27.88,2025-06-14 08:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,26.0,81.0,6.0,82.33333333333333,83.16666666666667,0.07407407407407418,26.79,29.18,47.72333333333333,43.55166666666667,1.0,21.47,6.41,28.536666666666658,27.083333333333332,0.29855612482533767,55.97,37.21988270459293,1,0,0
9.0,89,28.31,33.45,2025-06-14 09:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,25.0,87.0,2.0,85.66666666666667,84.0,0.02298850574712641,55.97,-27.66,37.023333333333326,42.17333333333334,-0.49419331784884757,27.88,5.570000000000004,27.599999999999994,29.438333333333333,0.19978479196556687,33.45,30.666110287141997,0,0,0
10.0,92,44.64,33.75,2025-06-14 10:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,24.0,89.0,3.0,89.33333333333333,85.5,0.03370786516853941,28.31,16.330000000000002,42.97333333333332,41.32,0.5768279759802191,33.45,0.29999999999999716,31.693333333333328,31.09166666666667,0.008968609865470656,44.64,38.43857588418707,0,0,0
11.0,77,48.03,30.61,2025-06-14 11:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,25.0,92.0,-15.0,86.0,84.16666666666667,-0.1630434782608695,44.64,3.3900000000000006,40.32666666666666,44.025,0.07594086021505375,33.75,-3.1400000000000006,32.603333333333325,30.570000000000004,-0.09303703703703703,48.03,37.39059721019078,0,0,0
12.0,74,41.75,13.59,2025-06-14 12:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,24.0,77.0,-3.0,81.0,83.33333333333333,-0.038961038961038974,48.03,-6.280000000000001,44.806666666666665,40.915,-0.1307516135748491,30.61,-17.02,25.983333333333324,26.791666666666668,-0.5560274420124143,41.75,20.505330348656845,0,0,0
13.0,83,44.09,22.39,2025-06-14 13:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,25.0,74.0,9.0,78.0,83.66666666666667,0.12162162162162171,41.75,2.3400000000000034,44.623333333333335,43.798333333333325,0.05604790419161687,13.59,8.8,22.19666666666666,26.945000000000004,0.6475349521707139,44.09,29.698408127280267,1,0,0
14.0,75,36.87,38.85,2025-06-14 14:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,24.0,83.0,-8.0,77.33333333333333,81.66666666666667,-0.09638554216867468,44.09,-7.220000000000006,40.90333333333333,40.615,-0.16375595373100493,22.39,16.46,24.943333333333328,28.773333333333337,0.7351496203662349,38.85,37.83411204656482,0,0,0
15.0,71,21.57,29.57,2025-06-14 15:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,25.0,75.0,-4.0,76.33333333333333,78.66666666666667,-0.053333333333333344,36.87,-15.299999999999997,34.17666666666666,39.49166666666667,-0.4149715215622457,38.85,-9.280000000000001,30.269999999999992,28.126666666666665,-0.23886743886743889,29.57,24.94426627015514,0,0,0
16.0,71,18.1,26.43,2025-06-14 16:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,24.0,71.0,0.0,72.33333333333333,75.16666666666667,0.0,21.57,-3.469999999999999,25.513333333333332,35.068333333333335,-0.16087158089939724,29.57,-3.1400000000000006,31.61666666666666,26.906666666666666,-0.1061887047683463,26.43,21.485874253629596,0,0,0
17.0,82,37.44,42.69,2025-06-14 17:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,25.0,71.0,11.0,74.66666666666667,76.0,0.15492957746478875,18.1,19.339999999999996,25.70333333333333,33.303333333333335,1.0,26.43,16.259999999999998,32.89666666666666,28.919999999999998,0.6152099886492621,42.69,39.89301337959549,1,0,0
18.0,95,41.25,24.41,2025-06-14 18:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,24.0,82.0,13.0,82.66666666666667,79.5,0.15853658536585358,37.44,3.8100000000000023,32.26333333333333,33.22,0.10176282051282048,42.69,-18.279999999999998,31.17666666666666,30.723333333333333,-0.4282033263059264,41.25,30.67049910644991,0,0,0
19.0,84,26.28,22.67,2025-06-14 19:00:00,5.0,14.0,2.0,1,0,0,0,0,0.0,24.0,95.0,-11.0,87.0,79.66666666666667,-0.11578947368421055,41.25,-14.969999999999999,34.99,30.251666666666665,-0.36290909090909085,24.41,-1.7399999999999984,29.92333333333333,30.77,-0.07128226136829163,26.28,24.341883098225065,0,0,0
20.0,82,23.66,39.94,2025-06-14 20:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,25.0,84.0,-2.0,87.0,80.83333333333333,-0.023809523809523836,26.28,-2.620000000000001,30.396666666666665,28.049999999999997,-0.09969558599695594,22.67,17.269999999999996,29.00666666666666,30.951666666666664,0.761799735333039,39.94,29.716364344082322,0,0,0
21.0,55,6.43,37.17,2025-06-14 21:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,26.0,82.0,-27.0,73.66666666666667,78.16666666666667,-0.3292682926829268,23.66,-17.23,18.789999999999996,25.526666666666667,-0.7282333051563821,39.94,-2.769999999999996,33.26,32.218333333333334,-0.06935403104656979,37.17,10.963444748544845,0,0,0
22.0,82,39.54,19.0,2025-06-14 22:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,27.0,55.0,27.0,73.0,80.0,0.49090909090909096,6.43,33.11,23.209999999999994,29.100000000000005,1.0,37.17,-18.17,32.03666666666666,30.98,-0.48883508205542103,39.54,25.66655238014089,0,0,0
23.0,64,18.28,24.25,2025-06-14 23:00:00,5.0,14.0,2.0,0,0,0,0,0,0.0,28.0,82.0,-18.0,67.0,77.0,-0.2195121951219512,39.54,-21.259999999999998,21.41666666666666,25.906666666666666,-0.537683358624178,19.0,5.25,26.80666666666666,27.906666666666666,0.2763157894736843,24.25,20.845990622008216,0,0,0
0.0,77,40.43,21.82,2025-06-15 00:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,10.0,64.0,13.0,74.33333333333333,74.0,0.203125,18.28,22.15,32.74999999999999,25.77,1.0,24.25,-2.4299999999999997,21.689999999999998,27.474999999999998,-0.10020618556701033,40.43,28.34321564107284,0,0,0
1.0,83,50.2,15.57,2025-06-15 01:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,9.0,77.0,6.0,74.66666666666667,73.83333333333333,0.07792207792207795,40.43,9.770000000000003,36.303333333333335,29.75666666666667,0.2416522384368045,21.82,-6.25,20.546666666666663,26.291666666666668,-0.28643446379468374,50.2,23.768100626910435,0,0,0
2.0,59,30.12,13.54,2025-06-15 02:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,8.0,83.0,-24.0,73.0,70.0,-0.28915662650602414,50.2,-20.080000000000002,40.24999999999999,30.83333333333334,-0.4,15.57,-2.030000000000001,16.976666666666663,21.891666666666666,-0.13037893384714205,30.12,18.681850282138107,0,0,0
3.0,87,27.13,29.71,2025-06-15 03:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,7.0,59.0,28.0,76.33333333333333,75.33333333333333,0.47457627118644075,30.12,-2.990000000000002,35.81666666666666,34.28333333333334,-0.09926958831341304,13.54,16.17,19.606666666666662,20.648333333333333,1.0,29.71,28.361445700889412,1,0,0
4.0,70,17.76,31.78,2025-06-15 04:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,6.0,87.0,-17.0,72.0,73.33333333333333,-0.1954022988505747,27.13,-9.369999999999997,25.00333333333333,30.653333333333336,-0.3453741245853298,29.71,2.0700000000000003,25.009999999999994,22.778333333333336,0.06967351060249083,31.78,22.786144110089946,0,0,0
5.0,83,29.41,32.53,2025-06-15 05:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,5.0,70.0,13.0,80.0,76.5,0.18571428571428572,17.76,11.649999999999999,24.766666666666662,32.50833333333333,0.6559684684684683,31.78,0.75,31.339999999999993,24.15833333333333,0.02359974826935174,32.53,30.891420263296414,0,0,0
6.0,71,23.43,15.41,2025-06-15 06:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,4.0,83.0,-12.0,74.66666666666667,75.5,-0.14457831325301207,29.41,-5.98,23.53333333333333,29.675,-0.20333219993199592,32.53,-17.12,26.573333333333327,23.090000000000003,-0.5262834306793729,23.43,18.591982065088,0,0,0
7.0,81,35.79,22.58,2025-06-15 07:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,3.0,71.0,10.0,78.33333333333333,75.16666666666667,0.14084507042253525,23.43,12.36,29.543333333333326,27.27333333333333,0.5275288092189501,15.41,7.169999999999998,23.50666666666666,24.258333333333336,0.4652822842310187,35.79,27.690189726054655,1,0,0
8.0,77,31.1,37.84,2025-06-15 08:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,2.0,81.0,-4.0,76.33333333333333,78.16666666666667,-0.04938271604938271,35.79,-4.689999999999998,30.106666666666666,27.436666666666667,-0.13104219055602118,22.58,15.260000000000005,25.27666666666666,28.308333333333337,0.6758193091231182,37.84,34.140527529148144,0,0,0
9.0,79,38.58,37.57,2025-06-15 09:00:00,6.0,15.0,3.0,1,0,0,0,0,0.0,1.0,77.0,2.0,79.0,76.83333333333333,0.025974025974025983,31.1,7.479999999999997,35.15666666666666,29.345,0.24051446945337607,37.84,-0.2700000000000031,32.66333333333333,29.618333333333336,-0.007135306553911258,38.58,38.06830156180825,0,0,1
10.0,260,100.0,88.42,2025-06-15 10:00:00,6.0,15.0,3.0,1,1,1,0,0,0.9,0.0,79.0,181.0,138.66666666666666,108.5,1.0,38.58,61.42,56.559999999999995,43.05166666666667,1.0,37.57,50.85,54.60999999999999,39.05833333333333,1.0,100.0,93.85415512231103,1,1,1
11.0,271,100.0,100.0,2025-06-15 11:00:00,6.0,15.0,3.0,1,1,1,0,0,0.9,1.0,260.0,11.0,203.33333333333334,139.83333333333334,0.04230769230769238,100.0,0.0,79.52666666666666,54.81666666666666,0.0,88.42,11.579999999999998,75.33,50.303333333333335,0.1309658448314861,100.0,99.99999951000001,0,1,1
12.0,243,99.99,100.0,2025-06-15 12:00:00,6.0,15.0,3.0,1,1,1,0,0,0.9,0.0,271.0,-28.0,258.0,168.5,-0.10332103321033215,100.0,-0.010000000000005116,99.99666666666666,67.57666666666667,-0.00010000000000010001,100.0,0.0,96.14,64.40166666666666,0.0,100.0,99.994999259988,0,1,0
13.0,76,25.89,25.54,2025-06-15 13:00:00,6.0,15.0,3.0,1,0,0,0,0,0.0,1.0,243.0,-167.0,196.66666666666666,167.66666666666666,-0.6872427983539094,99.99,-74.1,75.29333333333332,65.92666666666666,-0.741074107410741,100.0,-74.46000000000001,75.17999999999999,64.895,-0.7445999999999999,25.89,25.713808599770395,0,0,1
14.0,187,85.67,66.84,2025-06-15 14:00:00,6.0,15.0,3.0,1,1,0,0,1,0.7,0.0,76.0,111.0,168.66666666666666,186.0,1.0,25.89,59.78,70.51666666666665,75.02166666666666,1.0,25.54,41.300000000000004,64.12666666666667,69.72833333333334,1.0,85.67,75.0925547630152,1,1,0
15.0,210,73.72,69.88,2025-06-15 15:00:00,6.0,15.0,3.0,1,1,0,0,1,0.7,1.0,187.0,23.0,157.66666666666666,207.83333333333334,0.12299465240641716,85.67,-11.950000000000003,61.75999999999999,80.87833333333333,-0.13948873584685428,66.84,3.039999999999992,54.086666666666666,75.11333333333333,0.04548174745661271,73.72,71.74865689590072,0,0,1
16.0,227,90.67,83.81,2025-06-15 16:00:00,6.0,15.0,3.0,1,1,0,0,1,0.7,0.0,210.0,17.0,208.0,202.33333333333334,0.08095238095238089,73.72,16.950000000000003,83.35333333333334,79.32333333333332,0.22992403689636465,69.88,13.930000000000007,73.51,74.345,0.19934172867773348,90.67,87.10514279513329,1,1,0
17.0,74,21.73,17.21,2025-06-15 17:00:00,6.0,15.0,3.0,1,0,0,0,0,0.0,1.0,227.0,-153.0,170.33333333333334,169.5,-0.6740088105726872,90.67,-68.94,62.03999999999999,66.27833333333332,-0.7603396933936253,83.81,-66.6,56.96666666666667,60.54666666666666,-0.7946545758262737,21.73,19.20766776559662,0,0,0
18.0,197,81.82,63.07,2025-06-15 18:00:00,6.0,15.0,3.0,1,1,0,1,0,0.8,0.0,74.0,123.0,166.0,161.83333333333334,1.0,21.73,60.08999999999999,64.74,63.25,1.0,17.21,45.86,54.696666666666665,54.39166666666667,1.0,81.82,71.231794677122,1,0,1
19.0,261,100.0,91.52,2025-06-15 19:00:00,6.0,15.0,3.0,1,1,0,1,0,0.8,0.0,197.0,64.0,177.33333333333334,192.66666666666666,0.3248730964467006,81.82,18.180000000000007,67.84999999999998,75.60166666666667,0.2221950623319482,63.07,28.449999999999996,57.26666666666667,65.38833333333334,0.4510860948152846,100.0,95.57226350473965,0,1,0
20.0,80,47.44,26.79,2025-06-15 20:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,1.0,261.0,-181.0,179.33333333333334,174.83333333333334,-0.6934865900383143,100.0,-52.56,76.42,69.23,-0.5256000000000001,91.52,-64.72999999999999,60.46,58.71333333333333,-0.7072770979020979,47.44,34.24269389407661,0,0,0
21.0,94,55.67,29.91,2025-06-15 21:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,2.0,80.0,14.0,145.0,155.5,0.17500000000000004,47.44,8.230000000000004,67.70333333333333,66.22166666666666,0.1734822934232716,26.79,3.120000000000001,49.406666666666666,52.05166666666667,0.11646136618141112,55.67,38.91305635764132,1,0,0
22.0,97,50.0,46.76,2025-06-15 22:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,3.0,94.0,3.0,90.33333333333333,133.83333333333334,0.03191489361702127,55.67,-5.670000000000002,51.036666666666655,59.44333333333333,-0.10185018861146045,29.91,16.849999999999998,34.486666666666665,45.876666666666665,0.5633567368772985,50.0,48.32575396521544,0,0,0
23.0,101,39.53,49.32,2025-06-15 23:00:00,6.0,15.0,3.0,0,0,0,0,0,0.0,4.0,97.0,4.0,97.33333333333333,138.33333333333334,0.04123711340206193,50.0,-10.469999999999999,48.4,62.410000000000004,-0.20940000000000003,46.76,2.5600000000000023,41.99666666666666,51.22833333333333,0.054747647562018775,49.32,43.88564049650377,0,0,0
0.0,80,42.75,29.76,2025-06-16 00:00:00,0.0,16.0,3.0,0,0,0,0,0,0.0,106.0,101.0,-21.0,92.66666666666667,118.83333333333333,-0.20792079207920788,39.53,3.219999999999999,44.09333333333333,55.89833333333333,0.081457121173792,49.32,-19.56,41.946666666666665,45.67666666666667,-0.3965936739659367,42.75,35.0914352076757,0,0,0
1.0,81,31.12,34.74,2025-06-16 01:00:00,0.0,16.0,3.0,0,0,0,0,0,0.0,105.0,80.0,1.0,87.33333333333333,88.83333333333333,0.012499999999999956,42.75,-11.629999999999999,37.79999999999999,44.41833333333333,-0.272046783625731,29.76,4.98,37.940000000000005,36.21333333333334,0.16733870967741926,34.74,32.830512741717094,0,0,0
2.0,75,27.09,21.6,2025-06-16 02:00:00,0.0,16.0,3.0,0,0,0,0,0,0.0,104.0,81.0,-6.0,78.66666666666667,88.0,-0.07407407407407407,31.12,-4.030000000000001,33.65333333333333,41.02666666666667,-0.12949871465295637,34.74,-13.14,28.7,35.348333333333336,-0.37823834196891193,27.09,24.035489381074363,0,0,0
